fps_value,total_trips,avg_trip_time,total_system_travel_time,total_subsidy_used,percentage_used,low_trip_count,middle_trip_count,high_trip_count,seed,source_path
9500.0,364,20.63736263736264,7512.0,3377.583078571702,35.553506090228446,156,106,102,0,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[0].kman.restech.unsw.edu.au/seed_0/trip_summary_by_fps.csv
9500.0,381,19.51968503937008,7437.0,6240.923941124679,65.69393622236504,153,131,97,1,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[1].kman.restech.unsw.edu.au/seed_1/trip_summary_by_fps.csv
9500.0,364,22.208791208791208,8084.0,3482.5185382011755,36.65808987580185,140,106,118,2,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[2].kman.restech.unsw.edu.au/seed_2/trip_summary_by_fps.csv
9500.0,379,21.30079155672823,8073.0,2304.323699457133,24.256038941654037,160,130,89,3,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[3].kman.restech.unsw.edu.au/seed_3/trip_summary_by_fps.csv
9500.0,403,17.84863523573201,7193.0,5307.036634145336,55.86354351731933,194,116,93,4,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[4].kman.restech.unsw.edu.au/seed_4/trip_summary_by_fps.csv
9500.0,384,19.0234375,7305.0,3984.962179506655,41.94697031059637,157,134,93,5,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[5].kman.restech.unsw.edu.au/seed_5/trip_summary_by_fps.csv
9500.0,393,20.567430025445294,8083.0,7729.734040901773,81.36562148317657,156,119,118,6,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[6].kman.restech.unsw.edu.au/seed_6/trip_summary_by_fps.csv
9500.0,375,20.088,7533.0,6280.369323394434,66.10915077257299,152,109,114,7,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[7].kman.restech.unsw.edu.au/seed_7/trip_summary_by_fps.csv
9500.0,368,20.80163043478261,7655.0,2965.8877770389017,31.2198713372516,155,100,113,8,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[8].kman.restech.unsw.edu.au/seed_8/trip_summary_by_fps.csv
9500.0,364,18.167582417582416,6613.0,3078.609152914696,32.406412135944166,169,114,81,9,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[9].kman.restech.unsw.edu.au/seed_9/trip_summary_by_fps.csv
9500.0,382,19.615183246073297,7493.0,4829.467492041664,50.83649991622804,153,136,93,10,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[10].kman.restech.unsw.edu.au/seed_10/trip_summary_by_fps.csv
9500.0,382,19.75130890052356,7545.0,4197.497093859087,44.184179935358806,184,102,96,11,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[11].kman.restech.unsw.edu.au/seed_11/trip_summary_by_fps.csv
9500.0,367,19.42506811989101,7129.0,3573.1338606971035,37.61193537575899,155,123,89,12,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[12].kman.restech.unsw.edu.au/seed_12/trip_summary_by_fps.csv
9500.0,391,19.46547314578005,7611.0,3576.7073879115783,37.64955145170082,175,125,91,13,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[13].kman.restech.unsw.edu.au/seed_13/trip_summary_by_fps.csv
9500.0,400,17.8525,7141.0,3356.5116800642663,35.33170189541333,176,119,105,14,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[14].kman.restech.unsw.edu.au/seed_14/trip_summary_by_fps.csv
9500.0,393,19.78117048346056,7774.0,8019.514816113856,84.41594543277743,178,129,86,15,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[15].kman.restech.unsw.edu.au/seed_15/trip_summary_by_fps.csv
9500.0,364,19.71153846153846,7175.0,6062.168368402236,63.81229861476039,176,86,102,16,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[16].kman.restech.unsw.edu.au/seed_16/trip_summary_by_fps.csv
9500.0,413,18.239709443099272,7533.0,5650.47999847741,59.478736826078006,178,119,116,17,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[17].kman.restech.unsw.edu.au/seed_17/trip_summary_by_fps.csv
9500.0,379,20.203166226912927,7657.0,3860.760432055728,40.63958349532344,179,100,100,18,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[18].kman.restech.unsw.edu.au/seed_18/trip_summary_by_fps.csv
9500.0,378,20.73015873015873,7836.0,3549.5216522652154,37.36338581331805,142,115,121,19,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[19].kman.restech.unsw.edu.au/seed_19/trip_summary_by_fps.csv
9500.0,360,21.758333333333333,7833.0,7443.620998921171,78.3539052518018,167,129,64,20,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[20].kman.restech.unsw.edu.au/seed_20/trip_summary_by_fps.csv
9500.0,400,18.0325,7213.0,7750.711010494774,81.58643168941867,199,121,80,21,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[21].kman.restech.unsw.edu.au/seed_21/trip_summary_by_fps.csv
9500.0,382,19.79581151832461,7562.0,4030.173983404884,42.42288403584089,150,129,103,22,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[22].kman.restech.unsw.edu.au/seed_22/trip_summary_by_fps.csv
9500.0,385,17.625974025974028,6786.0,4212.1507788452745,44.33842925100289,163,108,114,23,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[23].kman.restech.unsw.edu.au/seed_23/trip_summary_by_fps.csv
9500.0,392,20.59948979591837,8075.0,6334.922584329609,66.6833956245222,152,137,103,24,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[24].kman.restech.unsw.edu.au/seed_24/trip_summary_by_fps.csv
9500.0,390,18.83589743589744,7346.0,7512.175831890347,79.07553507252997,142,145,103,25,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[25].kman.restech.unsw.edu.au/seed_25/trip_summary_by_fps.csv
9500.0,379,19.522427440633244,7399.0,3360.6223228592617,35.37497181957118,153,133,93,26,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[26].kman.restech.unsw.edu.au/seed_26/trip_summary_by_fps.csv
9500.0,396,17.411616161616163,6895.0,3157.051819134903,33.232124411946344,166,117,113,27,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[27].kman.restech.unsw.edu.au/seed_27/trip_summary_by_fps.csv
9500.0,408,19.50980392156863,7960.0,6559.803900123195,69.05056736971784,140,174,94,28,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[28].kman.restech.unsw.edu.au/seed_28/trip_summary_by_fps.csv
9500.0,408,19.227941176470587,7845.0,3499.163072703669,36.83329550214388,213,97,98,29,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[29].kman.restech.unsw.edu.au/seed_29/trip_summary_by_fps.csv
10000.0,396,19.795454545454547,7839.0,4777.814630442243,47.77814630442243,170,137,89,0,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[0].kman.restech.unsw.edu.au/seed_0/trip_summary_by_fps.csv
10000.0,392,18.964285714285715,7434.0,7444.3478624865,74.443478624865,157,137,98,1,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[1].kman.restech.unsw.edu.au/seed_1/trip_summary_by_fps.csv
10000.0,352,21.681818181818183,7632.0,3314.638540317176,33.14638540317176,146,119,87,2,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[2].kman.restech.unsw.edu.au/seed_2/trip_summary_by_fps.csv
10000.0,388,20.561855670103093,7978.0,2662.103633055778,26.62103633055778,136,132,120,3,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[3].kman.restech.unsw.edu.au/seed_3/trip_summary_by_fps.csv
10000.0,379,18.86279683377309,7149.0,3676.956759297551,36.76956759297551,154,107,118,4,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[4].kman.restech.unsw.edu.au/seed_4/trip_summary_by_fps.csv
10000.0,380,21.07894736842105,8010.0,3403.8543434716944,34.03854343471694,162,113,105,5,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[5].kman.restech.unsw.edu.au/seed_5/trip_summary_by_fps.csv
10000.0,355,21.68169014084507,7697.0,3972.5215256917936,39.725215256917934,163,121,71,6,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[6].kman.restech.unsw.edu.au/seed_6/trip_summary_by_fps.csv
10000.0,393,20.25699745547074,7961.0,7787.190987496365,77.87190987496365,158,156,79,7,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[7].kman.restech.unsw.edu.au/seed_7/trip_summary_by_fps.csv
10000.0,413,18.89588377723971,7804.0,8062.286068005269,80.62286068005268,124,169,120,8,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[8].kman.restech.unsw.edu.au/seed_8/trip_summary_by_fps.csv
10000.0,376,19.18882978723404,7215.0,5354.213718288944,53.54213718288944,166,113,97,9,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[9].kman.restech.unsw.edu.au/seed_9/trip_summary_by_fps.csv
10000.0,386,17.440414507772022,6732.0,5871.107201883778,58.711072018837775,169,108,109,10,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[10].kman.restech.unsw.edu.au/seed_10/trip_summary_by_fps.csv
10000.0,381,20.76115485564305,7910.0,4194.383520839158,41.94383520839158,166,99,116,11,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[11].kman.restech.unsw.edu.au/seed_11/trip_summary_by_fps.csv
10000.0,365,20.0,7300.0,5726.647235679646,57.26647235679646,170,114,81,12,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[12].kman.restech.unsw.edu.au/seed_12/trip_summary_by_fps.csv
10000.0,381,19.876640419947503,7573.0,6790.409556659545,67.90409556659546,150,136,95,13,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[13].kman.restech.unsw.edu.au/seed_13/trip_summary_by_fps.csv
10000.0,391,18.815856777493607,7357.0,4292.619082797848,42.92619082797848,171,139,81,14,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[14].kman.restech.unsw.edu.au/seed_14/trip_summary_by_fps.csv
10000.0,372,20.024193548387096,7449.0,3552.9132727753304,35.52913272775331,180,96,96,15,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[15].kman.restech.unsw.edu.au/seed_15/trip_summary_by_fps.csv
10000.0,424,17.375,7367.0,5858.598543683784,58.58598543683784,199,104,121,16,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[16].kman.restech.unsw.edu.au/seed_16/trip_summary_by_fps.csv
10000.0,381,20.20997375328084,7700.0,3023.881520605926,30.23881520605926,182,112,87,17,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[17].kman.restech.unsw.edu.au/seed_17/trip_summary_by_fps.csv
10000.0,416,18.86778846153846,7849.0,7957.33426896617,79.57334268966171,169,144,103,18,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[18].kman.restech.unsw.edu.au/seed_18/trip_summary_by_fps.csv
10000.0,378,19.35185185185185,7315.0,3681.674606032055,36.81674606032055,175,114,89,19,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[19].kman.restech.unsw.edu.au/seed_19/trip_summary_by_fps.csv
10000.0,395,19.093670886075948,7542.0,5714.5965608660335,57.14596560866033,158,160,77,20,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[20].kman.restech.unsw.edu.au/seed_20/trip_summary_by_fps.csv
10000.0,383,19.386422976501304,7425.0,6644.226238299655,66.44226238299655,182,111,90,21,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[21].kman.restech.unsw.edu.au/seed_21/trip_summary_by_fps.csv
10000.0,381,19.430446194225723,7403.0,3372.634914813181,33.72634914813181,184,118,79,22,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[22].kman.restech.unsw.edu.au/seed_22/trip_summary_by_fps.csv
10000.0,375,20.512,7692.0,3511.89850893509,35.1189850893509,180,114,81,23,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[23].kman.restech.unsw.edu.au/seed_23/trip_summary_by_fps.csv
10000.0,411,17.708029197080293,7278.0,8964.981964634615,89.64981964634615,172,149,90,24,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[24].kman.restech.unsw.edu.au/seed_24/trip_summary_by_fps.csv
10000.0,373,20.487935656836463,7642.0,3327.7965713462468,33.277965713462464,155,131,87,25,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[25].kman.restech.unsw.edu.au/seed_25/trip_summary_by_fps.csv
10000.0,373,20.487935656836463,7642.0,5936.856634001779,59.36856634001779,132,122,119,26,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[26].kman.restech.unsw.edu.au/seed_26/trip_summary_by_fps.csv
10000.0,411,17.394160583941606,7149.0,5826.283211762779,58.26283211762778,154,135,122,27,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[27].kman.restech.unsw.edu.au/seed_27/trip_summary_by_fps.csv
10000.0,404,19.871287128712872,8028.0,5580.173572583357,55.80173572583357,162,139,103,28,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[28].kman.restech.unsw.edu.au/seed_28/trip_summary_by_fps.csv
10000.0,388,19.373711340206185,7517.0,7631.579883354324,76.31579883354324,155,117,116,29,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[29].kman.restech.unsw.edu.au/seed_29/trip_summary_by_fps.csv
15000.0,380,21.07894736842105,8010.0,3403.8543434716944,22.692362289811296,162,113,105,0,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[0].kman.restech.unsw.edu.au/seed_0/trip_summary_by_fps.csv
15000.0,355,21.68169014084507,7697.0,3972.5215256917936,26.48347683794529,163,121,71,1,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[1].kman.restech.unsw.edu.au/seed_1/trip_summary_by_fps.csv
15000.0,393,20.25699745547074,7961.0,7787.190987496365,51.91460658330909,158,156,79,2,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[2].kman.restech.unsw.edu.au/seed_2/trip_summary_by_fps.csv
15000.0,413,18.89588377723971,7804.0,8062.286068005269,53.74857378670179,124,169,120,3,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[3].kman.restech.unsw.edu.au/seed_3/trip_summary_by_fps.csv
15000.0,376,19.18882978723404,7215.0,5354.213718288944,35.69475812192629,166,113,97,4,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[4].kman.restech.unsw.edu.au/seed_4/trip_summary_by_fps.csv
15000.0,386,17.440414507772022,6732.0,5871.107201883778,39.140714679225184,169,108,109,5,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[5].kman.restech.unsw.edu.au/seed_5/trip_summary_by_fps.csv
15000.0,381,20.76115485564305,7910.0,4194.383520839158,27.962556805594392,166,99,116,6,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[6].kman.restech.unsw.edu.au/seed_6/trip_summary_by_fps.csv
15000.0,365,20.0,7300.0,5726.647235679646,38.177648237864304,170,114,81,7,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[7].kman.restech.unsw.edu.au/seed_7/trip_summary_by_fps.csv
15000.0,381,19.876640419947503,7573.0,6790.409556659545,45.26939704439697,150,136,95,8,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[8].kman.restech.unsw.edu.au/seed_8/trip_summary_by_fps.csv
15000.0,391,18.815856777493607,7357.0,4292.619082797848,28.61746055198565,171,139,81,9,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[9].kman.restech.unsw.edu.au/seed_9/trip_summary_by_fps.csv
15000.0,372,20.024193548387096,7449.0,3552.9132727753304,23.68608848516887,180,96,96,10,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[10].kman.restech.unsw.edu.au/seed_10/trip_summary_by_fps.csv
15000.0,424,17.375,7367.0,5858.598543683784,39.05732362455856,199,104,121,11,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[11].kman.restech.unsw.edu.au/seed_11/trip_summary_by_fps.csv
15000.0,381,20.20997375328084,7700.0,3023.881520605926,20.15921013737284,182,112,87,12,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[12].kman.restech.unsw.edu.au/seed_12/trip_summary_by_fps.csv
15000.0,416,18.86778846153846,7849.0,7957.33426896617,53.04889512644113,169,144,103,13,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[13].kman.restech.unsw.edu.au/seed_13/trip_summary_by_fps.csv
15000.0,378,19.35185185185185,7315.0,3681.674606032055,24.54449737354703,175,114,89,14,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[14].kman.restech.unsw.edu.au/seed_14/trip_summary_by_fps.csv
15000.0,395,19.093670886075948,7542.0,5714.5965608660335,38.09731040577356,158,160,77,15,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[15].kman.restech.unsw.edu.au/seed_15/trip_summary_by_fps.csv
15000.0,383,19.386422976501304,7425.0,6644.226238299655,44.29484158866437,182,111,90,16,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[16].kman.restech.unsw.edu.au/seed_16/trip_summary_by_fps.csv
15000.0,381,19.430446194225723,7403.0,3372.634914813181,22.484232765421204,184,118,79,17,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[17].kman.restech.unsw.edu.au/seed_17/trip_summary_by_fps.csv
15000.0,375,20.512,7692.0,3511.89850893509,23.412656726233934,180,114,81,18,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[18].kman.restech.unsw.edu.au/seed_18/trip_summary_by_fps.csv
15000.0,411,17.708029197080293,7278.0,8964.981964634615,59.76654643089744,172,149,90,19,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[19].kman.restech.unsw.edu.au/seed_19/trip_summary_by_fps.csv
15000.0,373,20.487935656836463,7642.0,3327.7965713462468,22.185310475641646,155,131,87,20,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[20].kman.restech.unsw.edu.au/seed_20/trip_summary_by_fps.csv
15000.0,373,20.487935656836463,7642.0,5936.856634001779,39.57904422667852,132,122,119,21,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[21].kman.restech.unsw.edu.au/seed_21/trip_summary_by_fps.csv
15000.0,411,17.394160583941606,7149.0,5826.283211762779,38.84188807841852,154,135,122,22,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[22].kman.restech.unsw.edu.au/seed_22/trip_summary_by_fps.csv
15000.0,404,19.871287128712872,8028.0,5580.173572583357,37.20115715055572,162,139,103,23,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[23].kman.restech.unsw.edu.au/seed_23/trip_summary_by_fps.csv
15000.0,388,19.373711340206185,7517.0,7631.579883354324,50.87719922236216,155,117,116,24,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[24].kman.restech.unsw.edu.au/seed_24/trip_summary_by_fps.csv
15000.0,388,19.7680412371134,7670.0,3509.9510542219296,23.399673694812865,150,102,136,25,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[25].kman.restech.unsw.edu.au/seed_25/trip_summary_by_fps.csv
15000.0,375,18.770666666666667,7039.0,3328.1591551473,22.187727700982,165,107,103,26,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7518300[26].kman.restech.unsw.edu.au/seed_26/trip_summary_by_fps.csv
15000.0,398,17.751256281407034,7065.0,3440.477794099404,22.93651862732936,192,96,110,27,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[27].kman.restech.unsw.edu.au/seed_27/trip_summary_by_fps.csv
15000.0,396,19.13888888888889,7579.0,7085.754956715892,47.23836637810595,159,136,101,28,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[28].kman.restech.unsw.edu.au/seed_28/trip_summary_by_fps.csv
15000.0,406,18.623152709359605,7561.0,8346.726500644098,55.644843337627314,201,122,83,29,/home/z5247491/MaaS-Simulation/MaaS-Centralised/Total_system_travel_time_seed_opt_runs/opt_seed_array_7514748[29].kman.restech.unsw.edu.au/seed_29/trip_summary_by_fps.csv
